CountyID,County,State,State Abbrev,Territory,Region,District
5079,Lincoln County,Arkansas,AR,AR1,Southeast,Southeast Core
5105,Perry County,Arkansas,AR,AR1,Southeast,Southeast Core
5041,Desha County,Arkansas,AR,AR3,Southeast,Southeast Core
5039,Dallas County,Arkansas,AR,AR3,Southeast,Southeast Core
5011,Bradley County,Arkansas,AR,AR2,Southeast,Southeast Core
5077,Lee County,Arkansas,AR,AR2,Southeast,Southeast Core
5101,Newton County,Arkansas,AR,AR3,Southeast,Southeast Core
5147,Woodruff County,Arkansas,AR,AR1,Southeast,Southeast Core
5129,Searcy County,Arkansas,AR,AR1,Southeast,Southeast Core
5095,Monroe County,Arkansas,AR,AR3,Southeast,Southeast Core
5097,Montgomery County,Arkansas,AR,AR3,Southeast,Southeast Core
5073,Lafayette County,Arkansas,AR,AR3,Southeast,Southeast Core
5013,Calhoun County,Arkansas,AR,AR2,Southeast,Southeast Core
54039,Kanawha County,West Virginia,WV,WV3,Southeast,Southeast Core
54003,Berkeley County,West Virginia,WV,WV1,Southeast,Southeast Core
54011,Cabell County,West Virginia,WV,WV2,Southeast,Southeast Core
54061,Monongalia County,West Virginia,WV,WV1,Southeast,Southeast Core
54033,Harrison County,West Virginia,WV,WV1,Southeast,Southeast Core
54081,Raleigh County,West Virginia,WV,WV3,Southeast,Southeast Core
54107,Wood County,West Virginia,WV,WV3,Southeast,Southeast Core
54049,Marion County,West Virginia,WV,WV1,Southeast,Southeast Core
54055,Mercer County,West Virginia,WV,WV2,Southeast,Southeast Core
54037,Jefferson County,West Virginia,WV,WV2,Southeast,Southeast Core
54099,Wayne County,West Virginia,WV,WV1,Southeast,Southeast Core
54019,Fayette County,West Virginia,WV,WV1,Southeast,Southeast Core
54079,Putnam County,West Virginia,WV,WV2,Southeast,Southeast Core
54069,Ohio County,West Virginia,WV,WV1,Southeast,Southeast Core
54025,Greenbrier County,West Virginia,WV,WV3,Southeast,Southeast Core
54083,Randolph County,West Virginia,WV,WV1,Southeast,Southeast Core
54053,Mason County,West Virginia,WV,WV2,Southeast,Southeast Core
54057,Mineral County,West Virginia,WV,WV2,Southeast,Southeast Core
54029,Hancock County,West Virginia,WV,WV2,Southeast,Southeast Core
54051,Marshall County,West Virginia,WV,WV3,Southeast,Southeast Core
54043,Lincoln County,West Virginia,WV,WV3,Southeast,Southeast Core
54045,Logan County,West Virginia,WV,WV2,Southeast,Southeast Core
54027,Hampshire County,West Virginia,WV,WV2,Southeast,Southeast Core
54035,Jackson County,West Virginia,WV,WV3,Southeast,Southeast Core
54109,Wyoming County,West Virginia,WV,WV1,Southeast,Southeast Core
54047,McDowell County,West Virginia,WV,WV1,Southeast,Southeast Core
54097,Upshur County,West Virginia,WV,WV1,Southeast,Southeast Core
54077,Preston County,West Virginia,WV,WV1,Southeast,Southeast Core
54009,Brooke County,West Virginia,WV,WV3,Southeast,Southeast Core
54091,Taylor County,West Virginia,WV,WV2,Southeast,Southeast Core
54005,Boone County,West Virginia,WV,WV3,Southeast,Southeast Core
54089,Summers County,West Virginia,WV,WV3,Southeast,Southeast Core
54059,Mingo County,West Virginia,WV,WV2,Southeast,Southeast Core
54067,Nicholas County,West Virginia,WV,WV1,Southeast,Southeast Core
54007,Braxton County,West Virginia,WV,WV2,Southeast,Southeast Core
54065,Morgan County,West Virginia,WV,WV2,Southeast,Southeast Core
54103,Wetzel County,West Virginia,WV,WV1,Southeast,Southeast Core
54087,Roane County,West Virginia,WV,WV2,Southeast,Southeast Core
54001,Barbour County,West Virginia,WV,WV3,Southeast,Southeast Core
54041,Lewis County,West Virginia,WV,WV2,Southeast,Southeast Core
54063,Monroe County,West Virginia,WV,WV3,Southeast,Southeast Core
54021,Gilmer County,West Virginia,WV,WV3,Southeast,Southeast Core
54085,Ritchie County,West Virginia,WV,WV3,Southeast,Southeast Core
54015,Clay County,West Virginia,WV,WV1,Southeast,Southeast Core
54031,Hardy County,West Virginia,WV,WV2,Southeast,Southeast Core
54101,Webster County,West Virginia,WV,WV2,Southeast,Southeast Core
54075,Pocahontas County,West Virginia,WV,WV3,Southeast,Southeast Core
54023,Grant County,West Virginia,WV,WV1,Southeast,Southeast Core
54093,Tucker County,West Virginia,WV,WV2,Southeast,Southeast Core
54095,Tyler County,West Virginia,WV,WV1,Southeast,Southeast Core
54073,Pleasants County,West Virginia,WV,WV1,Southeast,Southeast Core
54013,Calhoun County,West Virginia,WV,WV3,Southeast,Southeast Core
54105,Wirt County,West Virginia,WV,WV2,Southeast,Southeast Core
54071,Pendleton County,West Virginia,WV,WV2,Southeast,Southeast Core
54017,Doddridge County,West Virginia,WV,WV1,Southeast,Southeast Core
21111,Jefferson County,Kentucky,KY,KY1,Southeast,Southeast Core
21067,Fayette County,Kentucky,KY,KY3,Southeast,Southeast Core
21227,Warren County,Kentucky,KY,KY2,Southeast,Southeast Core
21093,Hardin County,Kentucky,KY,KY3,Southeast,Southeast Core
21117,Kenton County,Kentucky,KY,KY2,Southeast,Southeast Core
21015,Boone County,Kentucky,KY,KY3,Southeast,Southeast Core
21037,Campbell County,Kentucky,KY,KY1,Southeast,Southeast Core
21059,Daviess County,Kentucky,KY,KY3,Southeast,Southeast Core
21145,McCracken County,Kentucky,KY,KY1,Southeast,Southeast Core
21185,Oldham County,Kentucky,KY,KY1,Southeast,Southeast Core
21029,Bullitt County,Kentucky,KY,KY2,Southeast,Southeast Core
21151,Madison County,Kentucky,KY,KY3,Southeast,Southeast Core
21113,Jessamine County,Kentucky,KY,KY3,Southeast,Southeast Core
21107,Hopkins County,Kentucky,KY,KY3,Southeast,Southeast Core
21199,Pulaski County,Kentucky,KY,KY3,Southeast,Southeast Core
21195,Pike County,Kentucky,KY,KY3,Southeast,Southeast Core
21009,Barren County,Kentucky,KY,KY1,Southeast,Southeast Core
21125,Laurel County,Kentucky,KY,KY2,Southeast,Southeast Core
21073,Franklin County,Kentucky,KY,KY2,Southeast,Southeast Core
21047,Christian County,Kentucky,KY,KY1,Southeast,Southeast Core
21035,Calloway County,Kentucky,KY,KY1,Southeast,Southeast Core
21019,Boyd County,Kentucky,KY,KY3,Southeast,Southeast Core
21083,Graves County,Kentucky,KY,KY3,Southeast,Southeast Core
21089,Greenup County,Kentucky,KY,KY1,Southeast,Southeast Core
21177,Muhlenberg County,Kentucky,KY,KY2,Southeast,Southeast Core
21211,Shelby County,Kentucky,KY,KY3,Southeast,Southeast Core
21209,Scott County,Kentucky,KY,KY2,Southeast,Southeast Core
21071,Floyd County,Kentucky,KY,KY3,Southeast,Southeast Core
21021,Boyle County,Kentucky,KY,KY1,Southeast,Southeast Core
21157,Marshall County,Kentucky,KY,KY1,Southeast,Southeast Core
21179,Nelson County,Kentucky,KY,KY2,Southeast,Southeast Core
21095,Harlan County,Kentucky,KY,KY3,Southeast,Southeast Core
21235,Whitley County,Kentucky,KY,KY2,Southeast,Southeast Core
21013,Bell County,Kentucky,KY,KY1,Southeast,Southeast Core
21163,Meade County,Kentucky,KY,KY2,Southeast,Southeast Core
21193,Perry County,Kentucky,KY,KY1,Southeast,Southeast Core
21167,Mercer County,Kentucky,KY,KY1,Southeast,Southeast Core
21205,Rowan County,Kentucky,KY,KY2,Southeast,Southeast Core
21049,Clark County,Kentucky,KY,KY1,Southeast,Southeast Core
21121,Knox County,Kentucky,KY,KY3,Southeast,Southeast Core
21101,Henderson County,Kentucky,KY,KY2,Southeast,Southeast Core
21239,Woodford County,Kentucky,KY,KY1,Southeast,Southeast Core
21027,Breckinridge County,Kentucky,KY,KY3,Southeast,Southeast Core
21003,Allen County,Kentucky,KY,KY1,Southeast,Southeast Core
21043,Carter County,Kentucky,KY,KY1,Southeast,Southeast Core
21085,Grayson County,Kentucky,KY,KY1,Southeast,Southeast Core
21115,Johnson County,Kentucky,KY,KY3,Southeast,Southeast Core
21231,Wayne County,Kentucky,KY,KY1,Southeast,Southeast Core
21051,Clay County,Kentucky,KY,KY3,Southeast,Southeast Core
21099,Hart County,Kentucky,KY,KY1,Southeast,Southeast Core
21133,Letcher County,Kentucky,KY,KY2,Southeast,Southeast Core
21001,Adair County,Kentucky,KY,KY1,Southeast,Southeast Core
21137,Lincoln County,Kentucky,KY,KY2,Southeast,Southeast Core
21183,Ohio County,Kentucky,KY,KY1,Southeast,Southeast Core
21155,Marion County,Kentucky,KY,KY2,Southeast,Southeast Core
21005,Anderson County,Kentucky,KY,KY1,Southeast,Southeast Core
21207,Russell County,Kentucky,KY,KY1,Southeast,Southeast Core
21119,Knott County,Kentucky,KY,KY2,Southeast,Southeast Core
21069,Fleming County,Kentucky,KY,KY1,Southeast,Southeast Core
21217,Taylor County,Kentucky,KY,KY2,Southeast,Southeast Core
21123,LaRue County,Kentucky,KY,KY3,Southeast,Southeast Core
21127,Lawrence County,Kentucky,KY,KY3,Southeast,Southeast Core
21141,Logan County,Kentucky,KY,KY1,Southeast,Southeast Core
21025,Breathitt County,Kentucky,KY,KY2,Southeast,Southeast Core
21017,Bourbon County,Kentucky,KY,KY3,Southeast,Southeast Core
21173,Montgomery County,Kentucky,KY,KY1,Southeast,Southeast Core
21147,McCreary County,Kentucky,KY,KY3,Southeast,Southeast Core
21081,Grant County,Kentucky,KY,KY2,Southeast,Southeast Core
21159,Martin County,Kentucky,KY,KY3,Southeast,Southeast Core
21219,Todd County,Kentucky,KY,KY3,Southeast,Southeast Core
21221,Trigg County,Kentucky,KY,KY3,Southeast,Southeast Core
21135,Lewis County,Kentucky,KY,KY3,Southeast,Southeast Core
21065,Estill County,Kentucky,KY,KY2,Southeast,Southeast Core
21197,Powell County,Kentucky,KY,KY1,Southeast,Southeast Core
21187,Owen County,Kentucky,KY,KY1,Southeast,Southeast Core
21103,Henry County,Kentucky,KY,KY3,Southeast,Southeast Core
21131,Leslie County,Kentucky,KY,KY2,Southeast,Southeast Core
21149,McLean County,Kentucky,KY,KY1,Southeast,Southeast Core
21215,Spencer County,Kentucky,KY,KY3,Southeast,Southeast Core
21233,Webster County,Kentucky,KY,KY2,Southeast,Southeast Core
21031,Butler County,Kentucky,KY,KY3,Southeast,Southeast Core
21161,Mason County,Kentucky,KY,KY2,Southeast,Southeast Core
21097,Harrison County,Kentucky,KY,KY3,Southeast,Southeast Core
21213,Simpson County,Kentucky,KY,KY3,Southeast,Southeast Core
21079,Garrard County,Kentucky,KY,KY3,Southeast,Southeast Core
21225,Union County,Kentucky,KY,KY1,Southeast,Southeast Core
21109,Jackson County,Kentucky,KY,KY1,Southeast,Southeast Core
21053,Clinton County,Kentucky,KY,KY2,Southeast,Southeast Core
21077,Gallatin County,Kentucky,KY,KY1,Southeast,Southeast Core
21223,Trimble County,Kentucky,KY,KY1,Southeast,Southeast Core
21045,Casey County,Kentucky,KY,KY3,Southeast,Southeast Core
21171,Monroe County,Kentucky,KY,KY1,Southeast,Southeast Core
21033,Caldwell County,Kentucky,KY,KY3,Southeast,Southeast Core
21153,Magoffin County,Kentucky,KY,KY2,Southeast,Southeast Core
21203,Rockcastle County,Kentucky,KY,KY1,Southeast,Southeast Core
21229,Washington County,Kentucky,KY,KY1,Southeast,Southeast Core
21191,Pendleton County,Kentucky,KY,KY3,Southeast,Southeast Core
21057,Cumberland County,Kentucky,KY,KY1,Southeast,Southeast Core
21041,Carroll County,Kentucky,KY,KY1,Southeast,Southeast Core
21175,Morgan County,Kentucky,KY,KY2,Southeast,Southeast Core
21129,Lee County,Kentucky,KY,KY2,Southeast,Southeast Core
21169,Metcalfe County,Kentucky,KY,KY2,Southeast,Southeast Core
21091,Hancock County,Kentucky,KY,KY3,Southeast,Southeast Core
21011,Bath County,Kentucky,KY,KY2,Southeast,Southeast Core
21061,Edmonson County,Kentucky,KY,KY1,Southeast,Southeast Core
21007,Ballard County,Kentucky,KY,KY2,Southeast,Southeast Core
21075,Fulton County,Kentucky,KY,KY2,Southeast,Southeast Core
21087,Green County,Kentucky,KY,KY1,Southeast,Southeast Core
21023,Bracken County,Kentucky,KY,KY2,Southeast,Southeast Core
21237,Wolfe County,Kentucky,KY,KY3,Southeast,Southeast Core
21181,Nicholas County,Kentucky,KY,KY1,Southeast,Southeast Core
21055,Crittenden County,Kentucky,KY,KY2,Southeast,Southeast Core
21139,Livingston County,Kentucky,KY,KY1,Southeast,Southeast Core
21143,Lyon County,Kentucky,KY,KY2,Southeast,Southeast Core
21039,Carlisle County,Kentucky,KY,KY1,Southeast,Southeast Core
21105,Hickman County,Kentucky,KY,KY1,Southeast,Southeast Core
21165,Menifee County,Kentucky,KY,KY1,Southeast,Southeast Core
21063,Elliott County,Kentucky,KY,KY3,Southeast,Southeast Core
21189,Owsley County,Kentucky,KY,KY1,Southeast,Southeast Core
21201,Robertson County,Kentucky,KY,KY1,Southeast,Southeast Core
51059,Fairfax County,Virginia,VA,VA2,Southeast,Atlantic SE
51810,"Virginia Beach, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51087,Henrico County,Virginia,VA,VA1,Southeast,Atlantic SE
51041,Chesterfield County,Virginia,VA,VA3,Southeast,Atlantic SE
51153,Prince William County,Virginia,VA,VA1,Southeast,Atlantic SE
51013,Arlington County,Virginia,VA,VA1,Southeast,Atlantic SE
51760,"Richmond, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51710,"Norfolk, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51107,Loudoun County,Virginia,VA,VA3,Southeast,Atlantic SE
51550,"Chesapeake, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51510,"Alexandria, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51700,"Newport News, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51770,"Roanoke, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51177,Spotsylvania County,Virginia,VA,VA2,Southeast,Atlantic SE
51161,Roanoke County,Virginia,VA,VA1,Southeast,Atlantic SE
51121,Montgomery County,Virginia,VA,VA3,Southeast,Atlantic SE
51800,"Suffolk, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51680,"Lynchburg, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51019,Bedford County,Virginia,VA,VA1,Southeast,Atlantic SE
51085,Hanover County,Virginia,VA,VA2,Southeast,Atlantic SE
51165,Rockingham County,Virginia,VA,VA3,Southeast,Atlantic SE
51179,Stafford County,Virginia,VA,VA2,Southeast,Atlantic SE
51061,Fauquier County,Virginia,VA,VA3,Southeast,Atlantic SE
51740,"Portsmouth, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51650,"Hampton, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51199,York County,Virginia,VA,VA2,Southeast,Atlantic SE
51069,Frederick County,Virginia,VA,VA3,Southeast,Atlantic SE
51003,Albemarle County,Virginia,VA,VA2,Southeast,Atlantic SE
51191,Washington County,Virginia,VA,VA2,Southeast,Atlantic SE
51015,Augusta County,Virginia,VA,VA3,Southeast,Atlantic SE
51031,Campbell County,Virginia,VA,VA3,Southeast,Atlantic SE
51143,Pittsylvania County,Virginia,VA,VA3,Southeast,Atlantic SE
51185,Tazewell County,Virginia,VA,VA3,Southeast,Atlantic SE
51067,Franklin County,Virginia,VA,VA3,Southeast,Atlantic SE
51095,James City County,Virginia,VA,VA2,Southeast,Atlantic SE
51047,Culpeper County,Virginia,VA,VA1,Southeast,Atlantic SE
51149,Prince George County,Virginia,VA,VA2,Southeast,Atlantic SE
51137,Orange County,Virginia,VA,VA1,Southeast,Atlantic SE
51540,"Charlottesville, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51173,Smyth County,Virginia,VA,VA1,Southeast,Atlantic SE
51117,Mecklenburg County,Virginia,VA,VA1,Southeast,Atlantic SE
51590,"Danville, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51171,Shenandoah County,Virginia,VA,VA3,Southeast,Atlantic SE
51155,Pulaski County,Virginia,VA,VA1,Southeast,Atlantic SE
51660,"Harrisonburg, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51167,Russell County,Virginia,VA,VA3,Southeast,Atlantic SE
51089,Henry County,Virginia,VA,VA2,Southeast,Atlantic SE
51109,Louisa County,Virginia,VA,VA3,Southeast,Atlantic SE
51187,Warren County,Virginia,VA,VA1,Southeast,Atlantic SE
51105,Lee County,Virginia,VA,VA3,Southeast,Atlantic SE
51195,Wise County,Virginia,VA,VA2,Southeast,Atlantic SE
51683,"Manassas, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51840,"Winchester, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51093,Isle of Wight County,Virginia,VA,VA3,Southeast,Atlantic SE
51001,Accomack County,Virginia,VA,VA2,Southeast,Atlantic SE
51033,Caroline County,Virginia,VA,VA1,Southeast,Atlantic SE
51009,Amherst County,Virginia,VA,VA1,Southeast,Atlantic SE
51169,Scott County,Virginia,VA,VA3,Southeast,Atlantic SE
51035,Carroll County,Virginia,VA,VA2,Southeast,Atlantic SE
51670,"Hopewell, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51600,"Fairfax, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51197,Wythe County,Virginia,VA,VA2,Southeast,Atlantic SE
51145,Powhatan County,Virginia,VA,VA1,Southeast,Atlantic SE
51065,Fluvanna County,Virginia,VA,VA3,Southeast,Atlantic SE
51730,"Petersburg, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51127,New Kent County,Virginia,VA,VA2,Southeast,Atlantic SE
51073,Gloucester County,Virginia,VA,VA2,Southeast,Atlantic SE
51083,Halifax County,Virginia,VA,VA2,Southeast,Atlantic SE
51820,"Waynesboro, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51139,Page County,Virginia,VA,VA1,Southeast,Atlantic SE
51175,Southampton County,Virginia,VA,VA1,Southeast,Atlantic SE
51079,Greene County,Virginia,VA,VA2,Southeast,Atlantic SE
51023,Botetourt County,Virginia,VA,VA1,Southeast,Atlantic SE
51570,"Colonial Heights, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51053,Dinwiddie County,Virginia,VA,VA2,Southeast,Atlantic SE
51027,Buchanan County,Virginia,VA,VA3,Southeast,Atlantic SE
51750,"Radford, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51163,Rockbridge County,Virginia,VA,VA3,Southeast,Atlantic SE
51101,King William County,Virginia,VA,VA2,Southeast,Atlantic SE
51029,Buckingham County,Virginia,VA,VA3,Southeast,Atlantic SE
51011,Appomattox County,Virginia,VA,VA3,Southeast,Atlantic SE
51113,Madison County,Virginia,VA,VA3,Southeast,Atlantic SE
51071,Giles County,Virginia,VA,VA3,Southeast,Atlantic SE
51005,Alleghany County,Virginia,VA,VA2,Southeast,Atlantic SE
51630,"Fredericksburg, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51141,Patrick County,Virginia,VA,VA2,Southeast,Atlantic SE
51830,"Williamsburg, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51790,"Staunton, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51099,King George County,Virginia,VA,VA1,Southeast,Atlantic SE
51077,Grayson County,Virginia,VA,VA3,Southeast,Atlantic SE
51775,"Salem, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51183,Sussex County,Virginia,VA,VA3,Southeast,Atlantic SE
51135,Nottoway County,Virginia,VA,VA1,Southeast,Atlantic SE
51051,Dickenson County,Virginia,VA,VA3,Southeast,Atlantic SE
51037,Charlotte County,Virginia,VA,VA1,Southeast,Atlantic SE
51063,Floyd County,Virginia,VA,VA1,Southeast,Atlantic SE
51103,Lancaster County,Virginia,VA,VA1,Southeast,Atlantic SE
51193,Westmoreland County,Virginia,VA,VA2,Southeast,Atlantic SE
51520,"Bristol, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51147,Prince Edward County,Virginia,VA,VA2,Southeast,Atlantic SE
51043,Clarke County,Virginia,VA,VA1,Southeast,Atlantic SE
51075,Goochland County,Virginia,VA,VA2,Southeast,Atlantic SE
51131,Northampton County,Virginia,VA,VA1,Southeast,Atlantic SE
51025,Brunswick County,Virginia,VA,VA2,Southeast,Atlantic SE
51007,Amelia County,Virginia,VA,VA2,Southeast,Atlantic SE
51111,Lunenburg County,Virginia,VA,VA3,Southeast,Atlantic SE
51125,Nelson County,Virginia,VA,VA3,Southeast,Atlantic SE
51610,"Falls Church, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51119,Middlesex County,Virginia,VA,VA3,Southeast,Atlantic SE
51685,"Manassas Park, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51133,Northumberland County,Virginia,VA,VA2,Southeast,Atlantic SE
51049,Cumberland County,Virginia,VA,VA3,Southeast,Atlantic SE
51159,Richmond County,Virginia,VA,VA2,Southeast,Atlantic SE
51115,Mathews County,Virginia,VA,VA3,Southeast,Atlantic SE
51690,"Martinsville, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51021,Bland County,Virginia,VA,VA2,Southeast,Atlantic SE
51081,Greensville County,Virginia,VA,VA1,Southeast,Atlantic SE
51530,"Buena Vista, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51057,Essex County,Virginia,VA,VA1,Southeast,Atlantic SE
51735,"Poquoson, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51036,Charles City County,Virginia,VA,VA3,Southeast,Atlantic SE
51097,King and Queen County,Virginia,VA,VA3,Southeast,Atlantic SE
51045,Craig County,Virginia,VA,VA2,Southeast,Atlantic SE
51157,Rappahannock County,Virginia,VA,VA3,Southeast,Atlantic SE
51620,"Franklin, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51181,Surry County,Virginia,VA,VA2,Southeast,Atlantic SE
51017,Bath County,Virginia,VA,VA3,Southeast,Atlantic SE
51640,"Galax, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51580,"Covington, City of",Virginia,VA,VA3,Southeast,Atlantic SE
51678,"Lexington, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51595,"Emporia, City of",Virginia,VA,VA2,Southeast,Atlantic SE
51720,"Norton, City of",Virginia,VA,VA1,Southeast,Atlantic SE
51091,Highland County,Virginia,VA,VA3,Southeast,Atlantic SE
37119,Mecklenburg County,North Carolina,NC,NC2,Southeast,Atlantic SE
37183,Wake County,North Carolina,NC,NC3,Southeast,Atlantic SE
37081,Guilford County,North Carolina,NC,NC1,Southeast,Atlantic SE
37051,Cumberland County,North Carolina,NC,NC2,Southeast,Atlantic SE
37067,Forsyth County,North Carolina,NC,NC2,Southeast,Atlantic SE
37021,Buncombe County,North Carolina,NC,NC3,Southeast,Atlantic SE
37025,Cabarrus County,North Carolina,NC,NC1,Southeast,Atlantic SE
37063,Durham County,North Carolina,NC,NC3,Southeast,Atlantic SE
37071,Gaston County,North Carolina,NC,NC3,Southeast,Atlantic SE
37133,Onslow County,North Carolina,NC,NC3,Southeast,Atlantic SE
37151,Randolph County,North Carolina,NC,NC2,Southeast,Atlantic SE
37129,New Hanover County,North Carolina,NC,NC2,Southeast,Atlantic SE
37155,Robeson County,North Carolina,NC,NC3,Southeast,Atlantic SE
37097,Iredell County,North Carolina,NC,NC2,Southeast,Atlantic SE
37179,Union County,North Carolina,NC,NC3,Southeast,Atlantic SE
37159,Rowan County,North Carolina,NC,NC2,Southeast,Atlantic SE
37001,Alamance County,North Carolina,NC,NC1,Southeast,Atlantic SE
37147,Pitt County,North Carolina,NC,NC2,Southeast,Atlantic SE
37057,Davidson County,North Carolina,NC,NC1,Southeast,Atlantic SE
37019,Brunswick County,North Carolina,NC,NC2,Southeast,Atlantic SE
37191,Wayne County,North Carolina,NC,NC2,Southeast,Atlantic SE
37085,Harnett County,North Carolina,NC,NC2,Southeast,Atlantic SE
37089,Henderson County,North Carolina,NC,NC2,Southeast,Atlantic SE
37157,Rockingham County,North Carolina,NC,NC3,Southeast,Atlantic SE
37035,Catawba County,North Carolina,NC,NC3,Southeast,Atlantic SE
37023,Burke County,North Carolina,NC,NC2,Southeast,Atlantic SE
37135,Orange County,North Carolina,NC,NC2,Southeast,Atlantic SE
37101,Johnston County,North Carolina,NC,NC3,Southeast,Atlantic SE
37109,Lincoln County,North Carolina,NC,NC2,Southeast,Atlantic SE
37037,Chatham County,North Carolina,NC,NC2,Southeast,Atlantic SE
37195,Wilson County,North Carolina,NC,NC1,Southeast,Atlantic SE
37049,Craven County,North Carolina,NC,NC2,Southeast,Atlantic SE
37193,Wilkes County,North Carolina,NC,NC1,Southeast,Atlantic SE
37077,Granville County,North Carolina,NC,NC3,Southeast,Atlantic SE
37167,Stanly County,North Carolina,NC,NC2,Southeast,Atlantic SE
37127,Nash County,North Carolina,NC,NC3,Southeast,Atlantic SE
37087,Haywood County,North Carolina,NC,NC2,Southeast,Atlantic SE
37161,Rutherford County,North Carolina,NC,NC3,Southeast,Atlantic SE
37105,Lee County,North Carolina,NC,NC2,Southeast,Atlantic SE
37065,Edgecombe County,North Carolina,NC,NC3,Southeast,Atlantic SE
37045,Cleveland County,North Carolina,NC,NC1,Southeast,Atlantic SE
37047,Columbus County,North Carolina,NC,NC3,Southeast,Atlantic SE
37125,Moore County,North Carolina,NC,NC1,Southeast,Atlantic SE
37153,Richmond County,North Carolina,NC,NC1,Southeast,Atlantic SE
37111,McDowell County,North Carolina,NC,NC3,Southeast,Atlantic SE
37171,Surry County,North Carolina,NC,NC3,Southeast,Atlantic SE
37027,Caldwell County,North Carolina,NC,NC2,Southeast,Atlantic SE
37083,Halifax County,North Carolina,NC,NC2,Southeast,Atlantic SE
37107,Lenoir County,North Carolina,NC,NC1,Southeast,Atlantic SE
37093,Hoke County,North Carolina,NC,NC1,Southeast,Atlantic SE
37061,Duplin County,North Carolina,NC,NC1,Southeast,Atlantic SE
37141,Pender County,North Carolina,NC,NC2,Southeast,Atlantic SE
37055,Dare County,North Carolina,NC,NC1,Southeast,Atlantic SE
37031,Carteret County,North Carolina,NC,NC3,Southeast,Atlantic SE
37181,Vance County,North Carolina,NC,NC1,Southeast,Atlantic SE
37069,Franklin County,North Carolina,NC,NC3,Southeast,Atlantic SE
37189,Watauga County,North Carolina,NC,NC2,Southeast,Atlantic SE
37139,Pasquotank County,North Carolina,NC,NC2,Southeast,Atlantic SE
37175,Transylvania County,North Carolina,NC,NC2,Southeast,Atlantic SE
37145,Person County,North Carolina,NC,NC1,Southeast,Atlantic SE
37163,Sampson County,North Carolina,NC,NC2,Southeast,Atlantic SE
37013,Beaufort County,North Carolina,NC,NC2,Southeast,Atlantic SE
37099,Jackson County,North Carolina,NC,NC2,Southeast,Atlantic SE
37017,Bladen County,North Carolina,NC,NC3,Southeast,Atlantic SE
37039,Cherokee County,North Carolina,NC,NC3,Southeast,Atlantic SE
37123,Montgomery County,North Carolina,NC,NC3,Southeast,Atlantic SE
37169,Stokes County,North Carolina,NC,NC3,Southeast,Atlantic SE
37033,Caswell County,North Carolina,NC,NC3,Southeast,Atlantic SE
37165,Scotland County,North Carolina,NC,NC1,Southeast,Atlantic SE
37197,Yadkin County,North Carolina,NC,NC3,Southeast,Atlantic SE
37059,Davie County,North Carolina,NC,NC2,Southeast,Atlantic SE
37003,Alexander County,North Carolina,NC,NC2,Southeast,Atlantic SE
37053,Currituck County,North Carolina,NC,NC1,Southeast,Atlantic SE
37009,Ashe County,North Carolina,NC,NC3,Southeast,Atlantic SE
37115,Madison County,North Carolina,NC,NC1,Southeast,Atlantic SE
37079,Greene County,North Carolina,NC,NC1,Southeast,Atlantic SE
37091,Hertford County,North Carolina,NC,NC2,Southeast,Atlantic SE
37113,Macon County,North Carolina,NC,NC1,Southeast,Atlantic SE
37149,Polk County,North Carolina,NC,NC2,Southeast,Atlantic SE
37199,Yancey County,North Carolina,NC,NC2,Southeast,Atlantic SE
37041,Chowan County,North Carolina,NC,NC2,Southeast,Atlantic SE
37007,Anson County,North Carolina,NC,NC2,Southeast,Atlantic SE
